ID	Date	Time	NestID	BaitID	ColorInd	Observer	Distance	DirectionToNest	Flightdirection	FlightError	Flighttime	Flighttime_min	Cloudcoverage	Rain	Windspeed	Winddirection	Temperature	Winddifference	Wind		
29	31/08/2022	14:10	3	2	Pink	Researcher	150	200	180	20	0:03:10	3.167	0.00	0	2.3	80	23.0	100	perpendicular		
30	31/08/2022	14:18	3	2	Pink	Researcher	150	200	180	20	0:02:30	2.500	0.00	0	2.3	80	24.0	100	perpendicular		
31	31/08/2022	14:18	3	2	Green	Researcher	150	200	220	20	0:03:03	3.050	0.00	0	2.3	80	24.0	140	upwind		
32	31/08/2022	14:29	3	2	Pink	Researcher	150	200	180	20	0:02:04	2.067	0.00	0	2.3	80	24.0	100	perpendicular		
33	31/08/2022	14:47	3	2	Pink	Researcher	150	200	180	20	0:01:31	1.517	0.00	0	2.3	80	24.0	100	perpendicular		
34	31/08/2022	11:19	4	1	Blue	Researcher	272	22	40	18	0:04:20	4.333	0.80	0	2.3	60	20.0	20	tailwind		
35	31/08/2022	11:23	4	1	Blue	Researcher	272	22	40	18	0:02:50	2.833	0.80	0	2.3	40	20.0	0	tailwind		
36	31/08/2022	11:30	4	1	Blue	Researcher	272	22	20	2	0:02:17	2.283	0.80	0	2.3	40	20.0	20	tailwind		
37	31/08/2022	11:35	4	1	Blue	Researcher	272	22	20	2	0:02:10	2.167	0.80	0	2.3	40	20.0	20	tailwind		
38	31/08/2022	11:49	4	1	Blue	Researcher	272	22	20	2	0:02:36	2.600	0.80	0	2.3	40	21.0	20	tailwind		
39	31/08/2022	11:56	4	1	Blue	Researcher	272	22	20	2	0:02:40	2.667	0.80	0	2.3	40	21.0	20	tailwind		
40	31/08/2022	12:01	4	1	Blue	Researcher	272	22	20	2	0:02:36	2.600	0.80	0	2.3	40	21.0	20	tailwind		
41	7/09/2022	8:45	6	1	Zender	Researcher	730	321.5	280	41.5	0:10:10	10.167	0.10	0	2	180	16.0	100	perpendicular		
42	9/07/2022		10	2	Green	Volunteer	301	64.9	50	14.9	0:03:00	3.000		0	3	0	24.0	50	perpendicular		
43	9/07/2022		10	2	Green	Volunteer	301	64.9	50	14.9	0:03:00	3.000		0	3	0	24.0	50	perpendicular		
44	9/07/2022		10	2	Green	Volunteer	301	64.9	50	14.9	0:02:40	2.667		0	3	0	24.0	50	perpendicular		
45	10/07/2022		10	2	Green	Volunteer	301	64.9	50	14.9	0:03:00	3.000		0	3	0	24.0	50	perpendicular		
46	10/07/2022		10	2	Green	Volunteer	301	64.9	40	24.9	0:02:30	2.500		0	3	0	24.0	40	tailwind		
47	13/07/2022		10	2	Green	Volunteer	301	64.9	50	14.9	0:03:00	3.000		0	1	270	30.0	140	upwind		
48	13/07/2022		10	2	Green	Volunteer	301	64.9	50	14.9	0:03:00	3.000		0	1	270	30.0	140	upwind		
49	20/07/2022		10	1	Blue	Volunteer	332	83.9			0:02:28	2.467		0	3	270	32.0	90	perpendicular		
50			10	3	Unmarked	Volunteer	203	65	20	45							32.0				
51			10	4	Unmarked	Volunteer	274	27	20	7											
52			10	5	Unmarked	Volunteer	196	12	20	8											
53			10	6	Unmarked	Volunteer	184	4	20	16											
54			10	7	Unmarked	Volunteer	141	13	20	7											
55			10	8	Unmarked	Volunteer	54	338	350	12											
56	7/09/2022	18:00	11	1	White	Volunteer	746	135.5	135	0.5	0:05:30	5.500		0	3	210	23.0	75	perpendicular		
57	6/09/2022		12	1	Blue	Volunteer	134	238	240	2	0:01:10	1.167	0.00	0	3	270	27.0	30	tailwind		
58	25/08/2022	17:57	13	1	White	Volunteer	652	169	155	14	0:05:00	5.000		0	2	270	27.0	115	perpendicular		
59	27/08/2022	19:30	13	2	Red	Volunteer	415	307.1	310	2.9	0:03:00	3.000		0	3	0	21.0	50	perpendicular		
60	30/08/2022	21:02	13	3	Blue	Volunteer	401	65.7	80	14.3	0:03:00	3.000		0	2.5	20	19.0	60	perpendicular		
61	29/07/2022	14:00	14	1	Red/Yellow/Red	Volunteer	157	173	112	61	0:03:00	3.000		0	2	0	27.0	112	perpendicular		
62	29/07/2022	14:00	14	1	Blue	Volunteer	157	173	161	12	0:04:00	4.000		0	2	0	27.0	161	upwind		
63	30/07/2022	14:00	14	2	Yellow	Volunteer	270	10	25	15	0:02:12	2.200		0	2	300	28.0	85	perpendicular		
64	29/07/2022	14:00	14	3	Red/White	Volunteer	232	268	260	8	0:02:24	2.400		0	2	0	27.0	100	perpendicular		
65	30/07/2022	14:00	14	3	Yellow/White	Volunteer	232	268	260	8	0:02:09	2.150		0	2	300	28.0	40	tailwind		
66	29/07/2022	14:00	14	4	White/Red	Volunteer	413	219.9	181	38.9	0:02:00	2.000		0	2	0	27.0	179	upwind		
67	29/07/2022	14:00	14	4	White/Red	Volunteer	413	219.9	181	38.9	0:02:09	2.150		0	2	0	27.0	179	upwind		
68	14/08/2022	16:40	15	1	Green	Volunteer	313	241.1	260	18.9	0:02:48	2.800		0	2	100	32.0	160	upwind		
69	8/09/2022	13:59	16	7	Blue	Researcher	70	277	20	103	0:01:49	1.817	0.90	0	4.5	220	19.1	160	upwind		
70	8/09/2022	14:01	16	7	Unmarked	Researcher	70	277	20	103			0.90	0	4.5	220	19.1	160	upwind		
71	8/09/2022	14:04	16	7	Blue	Researcher	70	277	340	63	0:01:07	1.117	0.90	0	4.5	220	19.1	120	perpendicular		
72	8/09/2022	14:07	16	7	Blue	Researcher	70	277	320	43	0:02:06	2.100	0.90	0	4.5	220	19.1	100	perpendicular		
73	8/09/2022	14:09	16	7	Blue	Researcher	70	277			0:00:55	0.917	0.90	0	4.5	220	19.1	140	upwind		
74	8/09/2022	14:11	16	7	Blue	Researcher	70	277	300	23	0:01:05	1.083	0.90	0	4.5	220	19.1	80	perpendicular		
75	8/09/2022	14:15	16	7	Blue	Researcher	70	277	300	23	0:01:08	1.133	0.90	0	4.5	220	19.1	80	perpendicular		
76	1/09/2022	12:30	16	8	Yellow	Researcher	92	217	180	37	0:02:11	2.183	0.00	0	4	50	23.0	130	perpendicular		
77	1/09/2022	12:35	16	8	Yellow	Researcher	92	217	180	37	0:02:10	2.167	0.00	0	4	50	23.0	130	perpendicular		
78	1/09/2022	12:43	16	8	Yellow	Researcher	92	217	180	37	0:04:03	4.050	0.00	0	4	50	23.0	130	perpendicular		
79	2/09/2022	10:48	16	10	Yellow	Researcher	181	223	200	23	0:01:49	1.817	0.00	0	4	120	25.0	80	perpendicular		
80	2/09/2022	10:59	16	10	Yellow	Researcher	181	223	200	23	0:01:57	1.950	0.00	0	4	120	25.0	80	perpendicular		
81	2/09/2022	11:06	16	10	Yellow	Researcher	181	223	200	23	0:03:30	3.500	0.00	0	4	120	25.0	80	perpendicular		
82	6/09/2022	10:24	16	10	Yellow	Researcher	181	223	200	23	0:04:16	4.267		0	3	200	23.0	0	tailwind		
83	6/09/2022	10:54	16	10	Yellow	Researcher	181	223	200	23	0:02:15	2.250		0	3	200	23.0	0	tailwind		
84	15/09/2022	16:25	16	11	Unmarked	Researcher	84	242	240	2	0:01:41	1.683	1.00	0	2		16.0				
85	15/09/2022	16:28	16	11	Unmarked	Researcher	84	242	240	2	0:01:02	1.033	1.00	0	2		16.0				
86	15/09/2022	16:30	16	11	Unmarked	Researcher	84	242	240	2	0:01:36	1.600	1.00	0	2		16.0				
87			16	2		Researcher	83	24	60	36											
88	20/09/2022	17:35	16	11	Blue	Researcher	84	242	240	2	0:01:30	1.500	0.80	0	1	45	17.2	165	upwind		
89	20/09/2022	17:47	16	11	Orange	Researcher	84	242	240	2			0.80	0	1	45	17.2	165	upwind		
90	20/09/2022	18:03	16	11	Blue	Researcher	84	242	240	2	0:01:18	1.300	0.80	0	1	45	17.0	165	upwind		
91	20/09/2022	18:08	16	11	Blue	Researcher	84	242	240	2	0:01:28	1.467	0.80	0	1	45	16.9	165	upwind		
92	20/09/2022	18:14	16	11	Orange	Researcher	84	242	240	2	0:01:45	1.750	0.80	0	1	45	16.9	165	upwind		
93	20/09/2022	18:25	16	11	Blue	Researcher	84	242	240	2	0:02:00	2.000	0.80	0	1	45	16.4	165	upwind		
94	20/09/2022	18:32	16	11	Blue	Researcher	84	242	240	2	0:01:16	1.267	0.80	0	1	45	16.1	165	upwind		
95	20/09/2022	18:44	16	11	Orange	Researcher	84	242	250	8	0:01:53	1.883	0.80	0	1	45	15.7	155	upwind		
96	20/09/2022	18:48	16	11	Orange	Researcher	84	242	240	2	0:01:37	1.617	0.80	0	1	45	15.6	165	upwind		
97	20/09/2022	19:00	16	11	Orange	Researcher	84	242	240	2	0:01:24	1.400	0.80	0	1	45	15.6	165	upwind		
98	22/09/2022	11:49	16	11	Orange	Researcher	84	242	240	2	0:02:15	2.250	0.05	0	0.2	140	14.9	100	perpendicular		
99	22/09/2022	11:52	16	11	Blue	Researcher	84	242	240	2	0:07:20	7.333	0.05	0	0.2	140	14.9	100	perpendicular		
100	22/09/2022	14:43	16	6	Blue	Researcher	139	252	280	28	0:02:15	2.250	0.10	0	1.5	230	17.4	50	perpendicular		
101	22/09/2022	14:56	16	6	Orange	Researcher	139	252	320	68	0:02:33	2.550	0.10	0	1.5	230	14.7	90	perpendicular		
102	22/09/2022	15:00	16	6	Orange	Researcher	139	252	280	28	0:04:09	4.150	0.10	0	1.5	230	17.7	50	perpendicular		
103	22/09/2022	15:07	16	6	Orange	Researcher	139	252	280	28	0:03:13	3.217	0.10	0	2	230	17.3	50	perpendicular		
104	22/09/2022	15:21	16	6	Orange	Researcher	139	252	280	28	0:06:16	6.267	0.10	0	2	230	18.0	50	perpendicular		
105	22/09/2022	15:33	16	6	Orange	Researcher	139	252	280	28	0:08:20	8.333	0.10	0	2	230	18.0	50	perpendicular		
106	22/09/2022	15:39	16	6	Orange	Researcher	139	252	280	28	0:02:16	2.267	0.10	0	2	230	18.0	50	perpendicular		
107	22/09/2022	15:47	16	6	Orange	Researcher	139	252	280	28	0:02:55	2.917	0.10	0	2	230	18.0	50	perpendicular		
108	28/08/2022	16:00	17	1	White	Volunteer	415	119.4	75	44.4	0:03:00	3.000									
109	31/08/2022	14:00	17	2	Red	Volunteer	187	130	116	14	0:01:30	1.500		0							
110	1/09/2022	20:27	18	1	A	Volunteer	706	240.8	240	0.8	0:04:00	4.000	0.00	0	3	90	22.0	150	upwind		
111	1/09/2022	20:36	18	1	A	Volunteer	706	240.8	240	0.8	0:05:00	5.000	0.00	0	3	90	22.0	150	upwind		
112	7/09/2022	20:30	18	1	Yellow	Volunteer	706	240.8			0:05:10	5.167	0.75	0	2	270	24.0	90	perpendicular		
113	11/09/2022	15:32	18	1	Green	Volunteer	706	240.8	230	10.8	0:04:10	4.167	0.00	0	1.5	300	23.0	70	perpendicular		
114	11/09/2022	15:42	18	1	Green	Volunteer	706	240.8	230	10.8	0:03:40	3.667	0.00	0	1.5	300	23.0	70	perpendicular		
115	11/09/2022	15:46	18	1	Green	Volunteer	706	240.8	230	10.8	0:04:00	4.000	0.00	0	1.5	300	23.0	70	perpendicular		
116	11/09/2022	15:20	18	1	Yellow	Volunteer	706	240.8			0:06:25	6.417	0.00	0	1.5	300	23.0	60	perpendicular		
117	11/09/2022	15:25	18	1	Yellow	Volunteer	706	240.8			0:04:30	4.500	0.00	0	1.5	300	23.0	60	perpendicular		
118	11/09/2022	15:40	18	1	Blue	Volunteer	706	240.8	235	5.8	0:04:20	4.333	0.00	0	1.5	300	23.0	65	perpendicular		
119	11/09/2022	15:24	18	1	FluoPink	Volunteer	706	240.8			0:04:50	4.833	0.00	0	1.5	300	23.0	60	perpendicular		
120			18	2	Orange	Volunteer	331	251.6			0:02:30	2.500									
121			18	2	Orange	Volunteer	331	251.6			0:03:00	3.000									
122			18	2	Orange	Volunteer	331	251.6	270	18.4											
123			18	2	Orange	Volunteer	331	251.6	240	11.6											
124			18	3	Red	Volunteer	230	244	260	16											
125			18	1	Unmarked	Volunteer	706	240.8	245	4.2											
126			18	1	Unmarked	Volunteer	706	240.8	240	0.8											
127			18	4	Yellow	Volunteer	110	102	110	8	0:01:25	1.417									
128	19/09/2022		19	13	Blue	Researcher	340	83.8	140	56.2	0:03:25	3.417	0.80	0	1	45	17.2	95	perpendicular		
129	19/09/2022		19	13	Blue	Researcher	340	83.8	140	56.2	0:02:00	2.000	0.80	0	1	45	17.2	95	perpendicular		
130	19/09/2022		19	13	Blue	Researcher	340	83.8	140	56.2	0:03:15	3.250	0.80	0	1	45	17.2	95	perpendicular		
131	19/09/2022	15:45	19	13	Blue	Researcher	340	83.8	140	56.2	0:03:25	3.417									
132	19/09/2022	15:55	19	13	Blue	Researcher	340	83.8	140	56.2	0:02:00	2.000									
133	20/09/2022	16:05	19	13	Blue	Researcher	340	83.8	140	56.2	0:03:15	3.250									
134	7/10/2022	18:36	19	13	Pink	Researcher	340	83.8	70	13.8	0:02:50	2.833	0.90	0	0		17.0	70	perpendicular		
135	7/10/2022	18:43	19	13	Pink	Researcher	340	83.8	70	13.8	0:03:20	3.333	0.90	0	0		17.0	70	perpendicular		
136	7/10/2022	18:49	19	13	Pink	Researcher	340	83.8	70	13.8	0:03:00	3.000	0.90	0	0		17.0	70	perpendicular		
137	30/08/2022	14:00	20	1	A	Volunteer	188	313	320	7	0:02:00	2.000									
138	2/09/2022	14:00	20	2	B	Volunteer	494	165.8	172	6.2	0:07:00	7.000									
139	21/09/2022	13:15	21	Mais	Blue/Red	Researcher	583	123.3	135	11.7	0:04:08	4.133	0.75	0	1.6	180	23.0	45	tailwind		
140	21/09/2022	13:32	21	Mais	Blue/Red	Researcher	583	123.3	135	11.7	0:05:39	5.650	0.75	0	1.6	180	23.0	45	tailwind		
141	21/09/2022	13:41	21	Mais	Blue/Red	Researcher	583	123.3	135	11.7	0:04:44	4.733	0.75	0	1.6	180	23.0	45	tailwind		
142			21	Mais	Green	Researcher	583	123.3			0:08:30	8.500									
143	21/09/2022	17:27	21	Koeien	Yellow/Pink	Researcher	469	65.8	50	15.8	0:04:00	4.000	0.30	0	1.5	110	21.6	60	perpendicular		
144	21/09/2022	17:39	21	Koeien	Yellow/Pink	Researcher	469	65.8	50	15.8	0:04:00	4.000	0.30	0	1.5	110	21.6	60	perpendicular		
145	21/09/2022	17:48	21	Koeien	Yellow/Pink	Researcher	469	65.8	50	15.8	0:07:20	7.333	0.30	0	1.5	110	20.0	60	perpendicular		
146	21/09/2022	18:03	21	Koeien	Yellow/Pink	Researcher	469	65.8	50	15.8	0:03:20	3.333	0.30	0	1.5	110	20.0	60	perpendicular		
147	6/10/2022	13:39	21	Allure	Yellow	Researcher	196	104	100	4	0:02:05	2.083	0.00	0	1.5	180	21.0	80	perpendicular		
148	6/10/2022	13:50	21	Allure	Yellow	Researcher	196	104	100	4	0:02:31	2.517	0.00	0	1.5	180	21.0	80	perpendicular		
149	6/10/2022	14:00	21	Allure	Yellow	Researcher	196	104	100	4	0:02:11	2.183	0.00	0	1.5	180	21.0	80	perpendicular		
150	6/10/2022	14:10	21	Allure	Yellow	Researcher	196	104	100	4	0:03:24	3.400	0.00	0	1.5	180	21.0	80	perpendicular		
151	6/10/2022	14:23	21	Allure	Yellow	Researcher	196	104	100	4	0:01:50	1.833	0.00	0	1.5	180	21.0	80	perpendicular		
152	6/10/2022	14:35	21	Allure	Yellow	Researcher	196	104	100	4	0:02:36	2.600	0.00	0	1.5	180	21.0	80	perpendicular		
153	1/10/2022	14:46	21	Paradijskouter1	Yellow	Researcher	118	3	355	8	0:03:32	3.533	0.30	0	3		17.0				
154	1/10/2022	15:30	21	Klaphof	A	Researcher	48	158	175	17			0.30	0	3		17.0				
155	1/10/2022	15:30	21	Klaphof	B	Researcher	48	158	120	38			0.30	0	3		17.0				
156	5/10/2022	16:17	21	Paradijskouter2	Yellow	Researcher	109	4	355	9	0:02:29	2.483	1.00	0	2.5	180	20.0	175	upwind		
157	6/10/2022	14:56	21	Kruisstraat2	Pink	Researcher	165	222	230	8			0.00	0	1.5	180	21.0	50	perpendicular		
158	18/09/2022	15:00	21	Koeien	Yellow/Blue	Volunteer	469	65.8	50	15.8	0:06:50	6.833									
159	18/09/2022	15:00	21	Koeien	Yellow/Red	Volunteer	469	65.8	50	15.8	0:08:50	8.833									
160	18/09/2022	15:00	21	Koeien	Yellow/Red	Volunteer	469	65.8	50	15.8	0:06:45	6.750									
161	23/09/2022		21	Miserie	Green/White	Volunteer	435	118.4	90	28.4	0:04:00	4.000					12.0				
162	23/09/2022		21	Paradijskouter1	Red/White	Volunteer	118	3	350	13	0:02:20	2.333					17.0				
163	25/09/2022	19:20	21	Paradijskouter1	Red/White	Volunteer	118	3	355	8	0:05:35	5.583					15.0				
164	25/09/2022	19:30	21	Paradijskouter1	Red/White	Volunteer	118	3	355	8	0:04:50	4.833					15.0				
165	25/09/2022	19:40	21	Paradijskouter1	Red/Red	Volunteer	118	3	355	8	0:02:30	2.500					15.0				
166	25/09/2022	19:50	21	Paradijskouter1	Red/Red	Volunteer	118	3	355	8	0:04:30	4.500					15.0				
167	23/09/2022		21	Kruisstraat1	Blue	Volunteer	181	229	220	9	0:02:00	2.000					15.0				
168	29/09/2022	11:30	21	Paradijskouter1	Red/Red	Volunteer	118	3	10	7	0:02:30	2.500									
169	29/09/2022	11:40	21	Paradijskouter1	Red/Red	Volunteer	118	3	10	7	0:01:50	1.833									
170	29/09/2022	11:45	21	Paradijskouter1	Red/Red	Volunteer	118	3	10	7	0:02:02	2.033									
171	29/09/2022	11:55	21	Paradijskouter1	Red/Red	Volunteer	118	3	10	7	0:01:45	1.750									
172	30/09/2022	14:15	21	Paradijskouter1	Yellow	Volunteer	118	3	10	7	0:02:50	2.833									
173	30/09/2022	14:15	21	Paradijskouter2	Yellow	Volunteer	109	4	10	6	0:04:50	4.833									
174	30/09/2022	15:30	21	Grasmaaier	Green	Volunteer	19	77	170	93	0:12:00	12.000									
175	30/09/2022	15:30	21	Grasmaaier	Green	Volunteer	19	77	170	93	0:07:05	7.083									
176	20/09/2022	17:18	22	11	Yellow	Researcher	687	63	60	3	0:20:00	20.000	0.80	0	1	45	17.2	15	tailwind		
177	20/09/2022	17:38	22	11	Yellow	Researcher	687	63	60	3	0:11:30	11.500	0.80	0	1	45	17.2	15	tailwind		
178	20/09/2022	18:16	22	11	Yellow	Researcher	687	63	60	3	0:20:00	20.000	0.80	0	1	45	16.7	15	tailwind		
179	20/09/2022	18:20	22	11	Unmarked	Researcher	687	63	60	3			0.80	0	1	45	16.6	15	tailwind		
180	20/09/2022	18:28	22	11	Yellow	Researcher	687	63	60	3	0:09:27	9.450	0.80	0	1	45	16.3	15	tailwind		
181	20/09/2022	18:37	22	11	Unmarked	Researcher	687	63	60	3			0.80	0	1	45	16.1	15	tailwind		
182	20/09/2022	18:40	22	11	Yellow	Researcher	687	63	60	3	0:08:05	8.083	0.80	0	1	45	15.9	15	tailwind		
183	22/09/2022	10:21	22	11	Green	Researcher	687	63	20	43			0.05	0	0.2	140	14.9	120	perpendicular		
184	12/09/2022	13:50	23	1	Red	Volunteer	957	63.6	60	3.6	0:06:00	6.000	0.25	0	1		25.0				
185	12/09/2022	14:00	23	1	Red	Volunteer	957	63.6	60	3.6	0:05:45	5.750	0.25	0	1		25.0				
186	12/09/2022	14:07	23	1	Red	Volunteer	957	63.6	60	3.6	0:06:15	6.250	0.25	0	1		25.0				
187	15/09/2022	14:12	23	2	Green	Volunteer	526	84.2	90	5.8	0:04:09	4.150	0.75	0	3		15.0				
188	15/09/2022	14:35	23	3	Green	Volunteer	214	78	90	12	0:01:42	1.700	0.75	0	3		15.0				
189	6/10/2022		24	1	Blue	Volunteer	889	49.9	45	4.9	0:09:00	9.000									
190	6/10/2022		24	2	Blue	Volunteer	459	67.8	75	7.2											
191	6/10/2022		24	3	Blue	Volunteer	237	68	75	7											
192	1/10/2022	12:11	26	1	Blue	Volunteer	548	203.3	200	3.3	0:05:00	5.000		0							
193	22/09/2022	18:30	27	1	Groen1	Volunteer	674	280.5	335	54.5	0:08:30	8.500									
194	18/10/2022	18:05	28	Asterdreef	Blue	Researcher	359	72.5	80	7.5	0:03:27	3.450	1.00	0	0		18.7				
195	19/10/2022	18:13	28	Asterdreef	Blue	Researcher	359	72.5	80	7.5	0:03:09	3.150	1.00	0	0		18.5				
196	20/10/2022	18:20	28	Asterdreef	Blue	Researcher	359	72.5	80	7.5	0:03:08	3.133	1.00	0	0		18.0				
197	21/10/2022	18:28	28	Asterdreef	Blue	Researcher	359	72.5	80	7.5	0:03:14	3.233	1.00	0	0		17.8				
198	7/10/2022		29	1	A	Volunteer	619	88.2	76	12.2	0:02:00	2.000									
199	6/10/2022		29	1	A	Volunteer	619	88.2	93	4.8	0:04:00	4.000									
200	5/10/2022		29	1	B	Volunteer	619	88.2	129	40.8	0:08:00	8.000									
201	16/10/2022		30	1	R	Volunteer	197	35	62	27	0:03:00	3.000									
202	15/10/2022		30	2	S	Volunteer	404	293.1	281	12.1	0:04:00	4.000									
203	10/10/2022		30	3	T	Volunteer	503	295.6	288	7.6	0:08:00	8.000									
204	9/10/2022		30	4	U	Volunteer	493	261.2	238	23.2	0:04:00	4.000									
205	8/10/2022		30	5	V	Volunteer	939	227.1	201	26.1	0:07:00	7.000									
206	8/10/2022		30	6	W	Volunteer	891	297.2	327	29.8	0:07:00	7.000									
207	9/10/2022		30	7	X	Volunteer	504	295.8	316	20.2	0:07:00	7.000									
208	21/09/2022	18:02	31	Koeien	Yellow-Orange	Researcher	1058	114.2	120	5.8	0:08:08	8.133	0.30	0	1.5	110	20.0	10	tailwind		
209	18/09/2022	15:00	31	Koeien	Yellow-Green	Volunteer	1058	114.2	120	5.8	0:06:50	6.833									
210	30/09/2022	14:15	31	Paradijskouter1	Red-Blue	Volunteer	846	151.8	135	16.8	0:06:00	6.000									
211	30/09/2022	15:15	31	Paradijskouter1	Red-Blue	Volunteer	846	151.8	135	16.8	0:06:00	6.000									
212	30/09/2022	16:15	31	Paradijskouter1	Red-Blue	Volunteer	846	151.8	135	16.8	0:06:30	6.500									
213	19/10/2022	17:45	32	SintJobsstraat	Blue	Volunteer	448	48.4	35	13.4	0:03:40	3.667									
214	19/10/2022	17:45	32	SintJobsstraat	Blue	Volunteer	448	48.4	35	13.4	0:04:40	4.667									
215	21/10/2022	13:15	32	Hondenweide	Pink	Volunteer	241	73	45	28	0:05:00	5.000									
216	21/10/2022	13:30	32	Hondenweide	Pink	Volunteer	241	73	46	27	0:04:00	4.000									
217	9/11/2022	15:27	33	Hof Ter Mere	Blue	Researcher	78	113	130	17	0:03:23	3.383	0.25	0	3	180	13.0	50	perpendicular		
218	9/11/2022	15:28	33	Hof Ter Mere	Pink	Researcher	78	113	130	17	0:01:36	1.600	0.25	0	3	180	13.0	50	perpendicular		
219	9/11/2022	15:36	33	Hof Ter Mere	Blue	Researcher	78	113	130	17	0:02:14	2.233	0.25	0	3	180	13.0	50	perpendicular		
220	9/11/2022	15:34	33	Hof Ter Mere	Pink	Researcher	78	113	130	17	0:01:17	1.283	0.25	0	3	180	13.0	50	perpendicular		
221	9/11/2022	15:38	33	Hof Ter Mere	Pink	Researcher	78	113	130	17	0:01:33	1.550	0.25	0	3	180	13.0	50	perpendicular		
222	9/11/2022	15:42	33	Hof Ter Mere	Blue	Researcher	78	113	130	17	0:02:39	2.650	0.25	0	3	180	13.0	50	perpendicular		
223	9/11/2022	15:42	33	Hof Ter Mere	Yellow	Researcher	78	113	130	17	0:03:46	3.767	0.25	0	3	180	13.0	50	perpendicular		
224	9/11/2022	15:47	33	Hof Ter Mere	Pink	Researcher	78	113	80	33	0:02:14	2.233	0.25	0	3	180	13.0	100	perpendicular		
